zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient
21504,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21505,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21520,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21521,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21522,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21523,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21524,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21528,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21529,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21530,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21531,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21532,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21536,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21538,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21539,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21540,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21541,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21542,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21543,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21545,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21550,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21555,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21556,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21557,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21560,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21561,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21562,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21601,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21606,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21607,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21609,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21610,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21612,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21613,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21617,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21619,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21620,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21622,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21623,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21624,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21625,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21626,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21627,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21628,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21629,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21631,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21632,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21634,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21635,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21636,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21638,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21639,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21640,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21641,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21643,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21644,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21645,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21647,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21648,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21649,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21650,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21651,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21652,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21653,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21654,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21655,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21656,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21657,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21658,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21659,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21660,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21661,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21662,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21663,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21664,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21665,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21666,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21667,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21668,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21669,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21670,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21671,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21672,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21673,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21675,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21676,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21677,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21678,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21679,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21681,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21682,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21683,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21684,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21685,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21686,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21687,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21688,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21690,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21701,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21702,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21703,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21704,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21705,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21709,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21710,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21711,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21713,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21714,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21715,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21716,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21717,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21718,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21719,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21720,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21721,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21722,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21727,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21733,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21723,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21734,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21736,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21740,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21741,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21742,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21746,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21747,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21748,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21737,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21738,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21749,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21750,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21754,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21755,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21756,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21758,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21759,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21762,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21757,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21764,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21765,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21776,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21766,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21767,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21769,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21770,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21771,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21773,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21774,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21775,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21777,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21778,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21779,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21780,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21781,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21782,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21783,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21788,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21784,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21787,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21790,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21792,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21793,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21795,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21798,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21801,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21802,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21791,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21794,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21797,60.736,183.448,183.448,15.184,45.862,45.862,99205,19.6,149.176,149.176,4.9,37.294,37.294,99215
21803,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21804,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21810,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21811,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21813,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21814,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21816,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21817,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21820,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21821,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21822,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21824,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21826,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21829,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21830,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21835,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21836,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21837,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21838,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21840,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21841,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21842,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21843,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21849,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21850,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
21851,57.992,175.576,175.576,14.498,43.894,43.894,99205,18.664,143.024,143.024,4.666,35.756,35.756,99215
